Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Age group (product.metafields.shopify.age-group),Canopy material (product.metafields.shopify.canopy-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Material (product.metafields.shopify.material),Neckline (product.metafields.shopify.neckline),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hagon-medley-polo-youth,Hågon Medley Polo - Youth,"<blockquote>
<p dir=""ltr""><em>This sleek black polo is the second design in our Mes Chamorro Collection. Its modern island print of local leaf silhouettes in shades of gray draws inspiration from the Chamoru people’s deep connection to the land and the animals that have sustained them for generations.</em></p>
</blockquote>
<ul>
<li>Material: 100% Polyester </li>
<li>Sizes: YS - YL</li>
<li style=""font-style: italic;""><em>Comes in Adult sizes too!</em></li>
</ul>",Hafaloha,Apparel & Accessories > Clothing > Clothing Tops,Polo,"Adult, Boys, Girls, Guam, hafaloha, Hawaii, Youth",true,Size,YS,,,,,,,,01-TPPL-HAGON-YT-BLK-YS,198.446661875,shopify,deny,manual,30.00,,true,false,,,,,'100000086766,https://cdn.shopify.com/s/files/1/0559/9889/files/HAGON-MEDLEY-POLO-WEB-FRONT.jpg?v=1740716666,1,"",false,,,,,,,,,,,,,,kids,,,,,,,ys; ym; yl,short,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAGON-MEDLEY-POLO-WEB-FRONT.jpg?v=1740716666,oz,,13.50,active
hagon-medley-polo-youth,,,,,,,,,YM,,,,,,,,01-TPPL-HAGON-YT-BLK-YM,198.446661875,shopify,deny,manual,30.00,,true,false,,,,,'100000086773,https://cdn.shopify.com/s/files/1/0559/9889/files/HAGON-MEDLEY-POLO-WEB-BACK.jpg?v=1740716666,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAGON-MEDLEY-POLO-WEB-FRONT.jpg?v=1740716666,oz,,13.50,
hagon-medley-polo-youth,,,,,,,,,YL,,,,,,,,01-TPPL-HAGON-YT-BLK-YL,198.446661875,shopify,deny,manual,30.00,,true,false,,,,,'100000086780,https://cdn.shopify.com/s/files/1/0559/9889/files/HAGON-MEDLEY-POLO-WEB-DETAIL1.jpg?v=1740716666,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAGON-MEDLEY-POLO-WEB-FRONT.jpg?v=1740716666,oz,,13.50,
hagon-medley-polo-youth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/HAGON-MEDLEY-POLO-WEB-DETAIL2.jpg?v=1740716660,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
woven-culture-t-shirt-adult,Woven Culture T-shirt - Adult,"<h4 dir=""ltr""><span>“Woven Together, rooted in culture” — diversity is our strength. </span></h4>
<blockquote>
<p dir=""ltr""><span>This tee’s neutral color makes the deep green design stand out, representing the traditional leaves used for weaving on the islands. Guam and Hawaii, known as melting pots of the Pacific, are built on a rich history of cultural diversity, symbolized by the woven latte stone basket and surrounding details. Both islands honor their origins while recognizing that everything, from the food to the very people themselves, results from blending Asian and Islander customs and bloodlines across the Pacific.</span></p>
</blockquote>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,T-Shirt,"Adult, Cultural, Guam, latte, latte stone, T-Shirt, weaving",true,Size,s,product.metafields.shopify.size,,,,,,,01-TPTS-WVCTR-MN-S,283.49523125,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000087879,https://cdn.shopify.com/s/files/1/0559/9889/files/WOVEN-SHIRT-FRONT.png?v=1747337553,1,"",false,,,,,,,,,,,,,,adults,,,beige,100-heavyweight-cotton,,crew,s; m; l; xl; 2xl; 3xl,short,unisex; female; male,,,oz,,16.78,active
woven-culture-t-shirt-adult,,,,,,,,,m,,,,,,,,01-TPTS-WVCTR-MN-M,311.844754375,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000087886,https://cdn.shopify.com/s/files/1/0559/9889/files/WOVEN-SHIRT-BACK.png?v=1747337553,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
woven-culture-t-shirt-adult,,,,,,,,,l,,,,,,,,01-TPTS-WVCTR-MN-L,340.1942775,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000087893,https://cdn.shopify.com/s/files/1/0559/9889/files/WOVEN-SHIRT-DETAIL2.png?v=1747337538,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
woven-culture-t-shirt-adult,,,,,,,,,xl,,,,,,,,01-TPTS-WVCTR-MN-XL,368.543800625,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000087909,https://cdn.shopify.com/s/files/1/0559/9889/files/WOVEN-SHIRT-DETAIL1.png?v=1747337553,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
woven-culture-t-shirt-adult,,,,,,,,,2xl,,,,,,,,01-TPTS-WVCTR-MN-2XL,396.89332375,shopify,deny,manual,44.00,0.00,true,true,,,,,'100000087916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
woven-culture-t-shirt-adult,,,,,,,,,3xl,,,,,,,,01-TPTS-WVCTR-MN-3XL,453.59237,shopify,deny,manual,46.00,0.00,true,true,,,,,'100000087923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
island-pride-t-shirt-adult,Island Pride T-shirt - Adult,"<h4 dir=""ltr""><span>“From the islands, with Pride” — a tribute to the Pacific</span></h4>
<blockquote>
<p dir=""ltr""><span>The deep blue color honors the deep trenches and changing tides of the ocean that encompasses all of Micronesia, Polynesia, Melanesia, and Asia. While the galaide symbolizes the unity that connects all who call the Pacific home.</span></p>
</blockquote>",Hafaloha Clothing,Apparel & Accessories > Clothing > Clothing Tops,T-Shirt,"Adult, Galaide, Guam",true,Size,s,product.metafields.shopify.size,,,,,,,01-TPTS-ISPRD-MN-S,283.49523125,shopify,deny,manual,42.00,0.00,true,false,,,,,'100000087817,https://cdn.shopify.com/s/files/1/0559/9889/files/ISLAND-PRIDE-SHIRT-BACK.png?v=1747339410,1,"",false,,,,,,,,,,,,,,adults,,,deep-blue,100-heavyweight-cotton,,crew,s; m; l; xl; 2xl; 3xl,short,unisex; female; male,,,oz,,16.78,active
island-pride-t-shirt-adult,,,,,,,,,m,,,,,,,,01-TPTS-ISPRD-MN-M,283.49523125,shopify,deny,manual,42.00,0.00,true,false,,,,,'100000087824,https://cdn.shopify.com/s/files/1/0559/9889/files/ISLAND-PRIDE-SHIRT-FRONT.png?v=1747339410,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
island-pride-t-shirt-adult,,,,,,,,,l,,,,,,,,01-TPTS-ISPRD-MN-L,311.844754375,shopify,deny,manual,42.00,0.00,true,false,,,,,'100000087831,https://cdn.shopify.com/s/files/1/0559/9889/files/ISLAND-PRIDE-SHIRT-DETAIL2.png?v=1747339410,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
island-pride-t-shirt-adult,,,,,,,,,xl,,,,,,,,01-TPTS-ISPRD-MN-XL,368.543800625,shopify,deny,manual,42.00,0.00,true,false,,,,,'100000087848,https://cdn.shopify.com/s/files/1/0559/9889/files/ISLAND-PRIDE-SHIRT-DETAIL1.png?v=1747339410,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
island-pride-t-shirt-adult,,,,,,,,,2xl,,,,,,,,01-TPTS-ISPRD-MN-2XL,396.89332375,shopify,deny,manual,44.00,0.00,true,false,,,,,'100000087855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
island-pride-t-shirt-adult,,,,,,,,,3xl,,,,,,,,01-TPTS-ISPRD-MN-3XL,425.242846875,shopify,deny,manual,46.00,0.00,true,false,,,,,'100000087862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,16.78,
pomaikai-t-shirt-adults,Pomaika'i T-Shirt - Adult,"<ul>
<li>Material: Coolpass Dri-fit</li>
<li>Sizes: X-Small - Adult 2XL</li>
</ul>",Hafaloha,Apparel & Accessories > Clothing > Clothing Tops,T-Shirt,Adult,true,Color,black,product.metafields.shopify.color-pattern,Size,xs,product.metafields.shopify.size,,,,01-TPTS-POMAIKAI-BLK-MN-XS,226.796185,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083772,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,1,"",false,,,,,,,,,,,,,,adults,,,black; white,,,,xs; s; m; l; xl; 2xl; 3xl; 4xl; 5xl,short,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,active
pomaikai-t-shirt-adults,,,,,,,,,black,,,s,,,,,01-TPTS-POMAIKAI-BLK-MN-S,226.796185,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083789,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-back.jpg?v=1765346459,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,black,,,m,,,,,01-TPTS-POMAIKAI-BLK-MN-M,226.796185,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083796,https://cdn.shopify.com/s/files/1/0559/9889/files/Fat_Pua.png?v=1765346488,3,Pua Flower - Placeholder Logo,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,black,,,l,,,,,01-TPTS-POMAIKAI-BLK-MN-L,226.796185,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,black,,,xl,,,,,01-TPTS-POMAIKAI-BLK-MN-XL,255.145708125,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,black,,,2xl,,,,,01-TPTS-POMAIKAI-BLK-MN-2XL,283.49523125,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,black,,,3xl,,,,,01-TPTS-POMAIKAI-BLK-MN-3XL,311.844754375,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,black,,,4xl,,,,,01-TPTS-POMAIKAI-BLK-MN-4XL,340.1942775,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,black,,,5xl,,,,,01-TPTS-POMAIKAI-BLK-MN-5XL,368.543800625,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000083857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Pomaika_i_black_-front.jpg?v=1765346459,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,xs,,,,,01-TPTS-POMAIKAI-WHT-MN-XS,226.796185,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000092378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,s,,,,,01-TPTS-POMAIKAI-WHT-MN-S,226.796185,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000092385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,m,,,,,01-TPTS-POMAIKAI-WHT-MN-M,226.796185,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000092392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,l,,,,,01-TPTS-POMAIKAI-WHT-MN-L,226.796185,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000092408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,xl,,,,,01-TPTS-POMAIKAI-WHT-MN-XL,255.145708125,shopify,deny,manual,32.00,0.00,true,true,,,,,'100000092415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,2xl,,,,,,283.49523125,shopify,deny,manual,34.00,0.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,3xl,,,,,,311.844754375,shopify,deny,manual,36.00,0.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,4xl,,,,,,340.1942775,shopify,deny,manual,38.00,0.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
pomaikai-t-shirt-adults,,,,,,,,,white,,,5xl,,,,,,368.543800625,shopify,deny,manual,40.00,0.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oz,,,
blackout-t-shirt-adult,Blackout T-Shirt - Adult,"<ul>
<li>
<div>Material: 100% cotton (heavyweight)</div>
</li>
<li>Sizes: S-4XL</li>
</ul>",Hafaloha,Apparel & Accessories > Clothing > Clothing Tops,T-Shirt,Adult,true,Size,s,product.metafields.shopify.size,,,,,,,01-TPTS-BLKOT-MN-BLK-S,283.49523125,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000092194,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT.jpg?v=1765344595,1,"",false,,,,,,,,,,,,,,adults,,,,,,,s; m; l; xl; 2xl; 3xl; 4xl,short,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT.jpg?v=1765344595,oz,,,active
blackout-t-shirt-adult,,,,,,,,,m,,,,,,,,01-TPTS-BLKOT-MN-BLK-M,283.49523125,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000092200,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-back.jpg?v=1765344595,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT.jpg?v=1765344595,oz,,,
blackout-t-shirt-adult,,,,,,,,,l,,,,,,,,01-TPTS-BLKOT-MN-BLK-L,311.844754375,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000092217,https://cdn.shopify.com/s/files/1/0559/9889/files/Fat_Pua.png?v=1765346488,3,Pua Flower - Placeholder Logo,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT.jpg?v=1765344595,oz,,,
blackout-t-shirt-adult,,,,,,,,,xl,,,,,,,,01-TPTS-BLKOT-MN-BLK-XL,340.1942775,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000092224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT.jpg?v=1765344595,oz,,,
blackout-t-shirt-adult,,,,,,,,,2xl,,,,,,,,01-TPTS-BLKOT-MN-BLK-2XL,368.543800625,shopify,deny,manual,44.00,0.00,true,true,,,,,'100000092231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT.jpg?v=1765344595,oz,,,
blackout-t-shirt-adult,,,,,,,,,3xl,,,,,,,,01-TPTS-BLKOT-MN-BLK-3XL,396.89332375,shopify,deny,manual,46.00,0.00,true,true,,,,,'100000092248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT.jpg?v=1765344595,oz,,,
blackout-t-shirt-adult,,,,,,,,,4xl,,,,,,,,01-TPTS-BLKOT-MN-BLK-4XL,425.242846875,shopify,deny,manual,48.00,0.00,true,true,,,,,'100000092255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT.jpg?v=1765344595,oz,,,
tumon-bay-t-shirt-adult,Tumon Bay T-Shirt - Adult,"<ul>
<li>
<div>Material: 100% cotton (heavyweight)</div>
</li>
<li>Sizes: S-4XL</li>
</ul>",Hafaloha,Apparel & Accessories > Clothing > Clothing Tops,T-Shirt,Adult,true,Size,s,product.metafields.shopify.size,,,,,,,01-TPTS-TBAY-MN-OWHT-S,283.49523125,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000092095,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-front.jpg?v=1765346488,1,"",false,,,,,,,,,,,,,,adults,,,,,,,s; m; l; xl; 2xl; 3xl; 4xl,short,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-front.jpg?v=1765346488,oz,,,active
tumon-bay-t-shirt-adult,,,,,,,,,m,,,,,,,,01-TPTS-TBAY-MN-OWHT-M,283.49523125,shopify,deny,manual,42.00,0.00,true,true,,,,,'10000009210,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-back.jpg?v=1765346488,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-front.jpg?v=1765346488,oz,,,
tumon-bay-t-shirt-adult,,,,,,,,,l,,,,,,,,01-TPTS-TBAY-MN-OWHT-L,311.844754375,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000092118,https://cdn.shopify.com/s/files/1/0559/9889/files/Fat_Pua.png?v=1765346488,3,Pua Flower - Placeholder Logo,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-front.jpg?v=1765346488,oz,,,
tumon-bay-t-shirt-adult,,,,,,,,,xl,,,,,,,,01-TPTS-TBAY-MN-OWHT-XL,340.1942775,shopify,deny,manual,42.00,0.00,true,true,,,,,'100000092125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-front.jpg?v=1765346488,oz,,,
tumon-bay-t-shirt-adult,,,,,,,,,2xl,,,,,,,,01-TPTS-TBAY-MN-OWHT-2XL,368.543800625,shopify,deny,manual,44.00,0.00,true,true,,,,,'100000092132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-front.jpg?v=1765346488,oz,,,
tumon-bay-t-shirt-adult,,,,,,,,,3xl,,,,,,,,01-TPTS-TBAY-MN-OWHT-3XL,396.89332375,shopify,deny,manual,46.00,0.00,true,true,,,,,'100000092149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-front.jpg?v=1765346488,oz,,,
tumon-bay-t-shirt-adult,,,,,,,,,4xl,,,,,,,,01-TPTS-TBAY-MN-OWHT-4XL,425.242846875,shopify,deny,manual,48.00,0.00,true,true,,,,,'100000092156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/TumonBay-front.jpg?v=1765346488,oz,,,
blackout-t-shirt-youth,Blackout T-Shirt - Youth,"<ul>
<li>
<div>Material: 100% cotton (heavyweight)</div>
</li>
<li>Sizes: YXS-YL</li>
</ul>",Hafaloha,Apparel & Accessories > Clothing > Clothing Tops,T-Shirt,"Boys, Girls, Youth",true,Size,yxs,product.metafields.shopify.size,,,,,,,01-TPTS-BLKOT-YT-BLK-YXS,0.0,shopify,deny,manual,38.00,,true,true,,,,,'100000092262,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT_259a0683-d33f-4473-a867-60455a60fb75.jpg?v=1765344624,1,"",false,,,,,,,,,,,,,,kids,,,,100-heavyweight-cotton,,crew,yxs; ys; ym; yl,short,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT_259a0683-d33f-4473-a867-60455a60fb75.jpg?v=1765344624,oz,,,active
blackout-t-shirt-youth,,,,,,,,,ys,,,,,,,,01-TPTS-BLKOT-YT-BLK-YS,0.0,shopify,deny,manual,38.00,,true,true,,,,,'100000092279,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-back_e2f2490a-bb61-4566-a13b-6ef02d7e1a1f.jpg?v=1765344624,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT_259a0683-d33f-4473-a867-60455a60fb75.jpg?v=1765344624,oz,,,
blackout-t-shirt-youth,,,,,,,,,ym,,,,,,,,01-TPTS-BLKOT-YT-BLK-YM,0.0,shopify,deny,manual,38.00,,true,true,,,,,'100000092286,https://cdn.shopify.com/s/files/1/0559/9889/files/Fat_Pua.png?v=1765346488,3,Pua Flower - Placeholder Logo,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT_259a0683-d33f-4473-a867-60455a60fb75.jpg?v=1765344624,oz,,,
blackout-t-shirt-youth,,,,,,,,,yl,,,,,,,,01-TPTS-BLKOT-YT-BLK-YL,0.0,shopify,deny,manual,38.00,,true,true,,,,,'100000092293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT_259a0683-d33f-4473-a867-60455a60fb75.jpg?v=1765344624,oz,,,
blackout-t-shirt-toddlers,Blackout T-Shirt - Toddler,"<ul>
<li>
<div>Material: 100% cotton (heavyweight)</div>
</li>
<li>Sizes: 5T</li>
</ul>",Hafaloha,Apparel & Accessories > Clothing > Clothing Tops,T-Shirt,Toddler,true,Title,Default Title,,,,,,,,01-TPTS-BLKOT-TD-BLK-5T,0.0,,deny,manual,38.00,,true,true,,,,,'100000092309,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-FRONT_971d8c3c-024c-4264-a8b4-f837bac27da8.jpg?v=1765344648,1,"",false,,,,,,,,,,,,,,toddlers,,,,100-heavyweight-cotton,,crew,5-t,short,unisex; female; male,,,oz,,,active
blackout-t-shirt-toddlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/BlackFriday-back_2a52870f-2a63-45f6-a7e1-1d166134d5b2.jpg?v=1765344648,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackout-t-shirt-toddlers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/Fat_Pua.png?v=1765346488,3,Pua Flower - Placeholder Logo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paradise-bloom-t-shirt-adult,Paradise Bloom T-Shirt - Adult,"",Hafaloha,Apparel & Accessories > Clothing > Clothing Tops,T-Shirt,Adult,true,Size,s,product.metafields.shopify.size,Color,white,product.metafields.shopify.color-pattern,,,,01-TPTS-PRDSEBLOOM-MN-WHT-S,283.49523125,shopify,deny,manual,45.00,,true,true,,,,,'100000092422,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,1,"",false,,,,,,,,,,,,,,adults,,,white; black,,,,s; m; l; xl; 2xl; 3xl; 4xl; 5xl,short,unisex; female; male,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,oz,,,active
paradise-bloom-t-shirt-adult,,,,,,,,,s,,,black,,,,,01-TPTS-PRDSEBLOOM-MN-BLK-S,283.49523125,shopify,deny,manual,45.00,,true,true,,,,,'100000084991,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-back.jpg?v=1765346423,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,m,,,white,,,,,01-TPTS-PRDSEBLOOM-MN-WHT-M,283.49523125,shopify,deny,manual,45.00,,true,true,,,,,'100000092439,https://cdn.shopify.com/s/files/1/0559/9889/files/Fat_Pua.png?v=1765346488,3,Pua Flower - Placeholder Logo,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,m,,,black,,,,,01-TPTS-PRDSEBLOOM-MN-BLK-M,283.49523125,shopify,deny,manual,45.00,,true,true,,,,,'100000085004,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,l,,,white,,,,,01-TPTS-PRDSEBLOOM-MN-WHT-L,311.844754375,shopify,deny,manual,45.00,,true,true,,,,,'100000092446,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-back.jpg?v=1765346349,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_white_-front.jpg?v=1765346423,oz,,,
paradise-bloom-t-shirt-adult,,,,,,,,,l,,,black,,,,,01-TPTS-PRDSEBLOOM-MN-BLK-L,311.844754375,shopify,deny,manual,45.00,,true,true,,,,,'100000085011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0559/9889/files/ParadiseBloom_black_-front.jpg?v=1765346423,oz,,,
